"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"0500000US55069","Lincoln County, Wisconsin","12513","251","49021","2041","97.8","0.5","48922","1895","0.2","0.2","-","**","0.5","0.4","75957","33309","0.8","0.2","83611","47391","0.0","0.2","-","**","0.0","0.1","-","**","0.7","0.3","46378","718","0.7","0.3","12813","92397","97.3","0.5","48937","1870","3.3","1.0","25833","10051","28.1","1.0","60773","3037","41.1","1.0","60290","2608","27.5","0.9","28664","1350","8351","254","61366","1735","35.7","1.6","64298","5302","64.3","1.6","59444","2317","85.2","2.3","66336","2497","9.4","1.8","26202","1272","5.4","1.3","41709","6234","4162","246","24985","2127","48.8","3.2","21941","3779","44.5","3.3","19619","2908","4.3","1.4","46953","1829","51.2","3.2","27439","3331","38.9","2.9","23111","2973","12.3","2.4","53229","3490","25.1","(X)","(X)","(X)","24.6","(X)","(X)","(X)","25.0","(X)","(X)","(X)",
"0500000US55071","Manitowoc County, Wisconsin","34067","383","48881","1050","97.1","0.4","49016","1142","0.4","0.2","23423","17948","0.5","0.2","50625","9302","1.3","0.3","38750","32874","0.0","0.1","-","**","0.4","0.2","18125","58791","0.3","0.1","60217","18484","1.9","0.3","36146","11595","95.6","0.4","49300","1128","3.3","0.5","25577","4790","28.6","0.6","58687","3750","42.4","0.6","63138","1537","25.7","0.7","30674","1162","21982","452","63889","1479","39.9","1.3","65480","3398","60.1","1.3","63210","1615","83.2","1.2","69611","1338","10.8","1.1","32340","6821","6.0","0.9","47000","6178","12085","543","26908","988","51.7","2.0","22797","1157","44.3","2.1","21037","1119","7.4","1.3","46912","13057","48.3","2.0","34483","1866","40.6","1.6","31909","1669","7.7","1.4","53618","8001","23.4","(X)","(X)","(X)","22.5","(X)","(X)","(X)","23.6","(X)","(X)","(X)",
"0500000US55073","Marathon County, Wisconsin","53079","504","53363","1177","95.4","0.4","53992","1164","0.3","0.1","29406","36923","0.1","0.1","43843","9565","3.0","0.3","44777","11217","0.0","0.1","-","**","0.3","0.1","46250","17578","0.9","0.2","32500","25066","1.3","0.2","30571","6312","94.3","0.4","54390","1186","3.6","0.5","28838","5687","33.1","0.6","58554","1775","40.7","0.6","66134","1923","22.6","0.6","32735","1445","36120","526","64950","1770","42.6","1.0","65304","3520","57.4","1.0","64751","1850","82.5","1.2","73273","1603","11.6","1.1","33757","2964","5.9","0.7","37593","3805","16959","542","29622","1748","50.5","1.6","24123","1674","43.2","1.7","22101","1138","7.3","1.3","56313","5170","49.5","1.6","34955","2061","37.8","1.7","31483","1895","11.7","1.5","52127","4852","22.6","(X)","(X)","(X)","22.3","(X)","(X)","(X)","22.0","(X)","(X)","(X)",
"0500000US55075","Marinette County, Wisconsin","18573","312","40490","1370","97.9","0.4","40273","1414","0.0","0.1","-","**","0.5","0.2","34300","13746","0.7","0.3","104853","424173","0.0","0.1","-","**","0.2","0.2","85750","68751","0.7","0.3","32692","12475","1.0","0.3","18787","5444","97.1","0.4","40631","1446","2.9","0.7","29487","6996","25.8","0.8","52260","2881","41.4","0.9","50684","2399","29.9","1.0","27353","1351","11480","359","53495","1318","36.3","1.6","53682","2617","63.7","1.6","53378","1693","81.2","2.0","58890","1810","11.6","1.6","30802","3718","7.2","1.3","41058","9589","7093","348","21889","1305","50.8","2.5","17520","1200","45.9","2.8","16729","1129","4.9","1.6","31970","15135","49.2","2.5","31514","2235","39.6","2.6","25436","3093","9.6","2.0","52092","7460","26.2","(X)","(X)","(X)","26.7","(X)","(X)","(X)","24.6","(X)","(X)","(X)",
"0500000US55077","Marquette County, Wisconsin","6453","140","46077","2055","97.5","0.7","46154","1999","0.1","0.1","39500","1286","0.2","0.1","55833","59593","0.4","0.2","83125","20070","0.0","0.1","-","**","0.7","0.4","50104","31537","1.1","0.6","32000","23628","1.7","0.5","33036","25267","96.5","0.7","46388","2053","2.5","0.7","28068","13961","21.9","1.0","54423","3121","43.0","1.0","54842","2637","32.6","0.8","31609","1771","4416","142","55060","1982","32.9","1.8","55948","4647","67.1","1.8","54765","2057","82.4","2.2","59713","2291","9.8","1.3","28355","3554","7.9","1.5","42059","6908","2037","127","24227","1107","48.5","3.0","20077","1888","42.4","3.1","18639","1207","6.0","1.7","40313","12454","51.5","3.0","28056","3012","41.0","3.2","25462","2470","10.6","2.3","51875","13617","27.2","(X)","(X)","(X)","26.4","(X)","(X)","(X)","27.0","(X)","(X)","(X)",
"0500000US55078","Menominee County, Wisconsin","1220","119","33333","5479","21.1","5.2","44931","18643","0.0","1.6","-","**","75.3","5.5","31673","3126","2.9","2.5","35313","40067","0.0","1.6","-","**","0.0","1.6","-","**","0.7","1.0","-","**","1.2","1.2","-","**","21.1","5.2","44931","18643","2.0","1.2","5625","16533","24.3","4.5","32955","8209","41.8","4.4","38114","5545","32.0","3.5","31016","8113","883","117","37321","5049","38.5","6.3","27065","6363","61.5","6.3","45163","6495","61.7","7.6","53558","19251","26.8","6.0","16681","4545","11.4","5.2","30982","14514","337","79","20694","7074","77.2","8.8","21481","6430","57.6","13.5","20000","7595","19.6","11.7","38214","21019","22.8","8.8","11458","6101","20.8","8.5","10000","7951","2.1","3.1","-","**","33.0","(X)","(X)","(X)","34.9","(X)","(X)","(X)","25.8","(X)","(X)","(X)",
"0500000US55079","Milwaukee County, Wisconsin","379637","1502","43193","447","68.5","0.3","51488","568","24.2","0.2","26950","636","0.5","0.1","32747","5073","2.5","0.1","51767","3936","0.0","0.1","47772","54433","2.6","0.2","30586","2198","1.7","0.1","34967","4859","9.2","0.2","33692","1228","62.5","0.3","53323","590","6.1","0.2","20840","1307","38.0","0.3","47595","892","36.6","0.2","52884","816","19.3","0.2","31328","625","216535","1875","55164","741","48.9","0.6","43817","1397","51.1","0.6","63987","834","62.0","0.7","76894","802","29.4","0.6","25575","704","8.7","0.4","35397","1447","163102","1725","30549","458","54.0","0.6","27253","587","45.4","0.7","24147","634","8.6","0.4","48469","2520","46.0","0.6","34555","867","36.0","0.6","31019","718","10.1","0.5","50940","2598","27.8","(X)","(X)","(X)","28.7","(X)","(X)","(X)","24.9","(X)","(X)","(X)",
"0500000US55081","Monroe County, Wisconsin","17543","240","49774","1522","96.5","0.5","49958","1657","1.1","0.3","59861","25170","0.9","0.2","28250","22207","0.3","0.1","36750","15034","0.0","0.1","-","**","0.4","0.2","40833","5062","0.8","0.3","39643","37992","1.7","0.4","58802","18743","95.2","0.6","49792","1591","4.1","0.7","35670","12075","32.3","1.1","54492","3631","40.1","1.0","61795","2809","23.5","0.7","32664","2296","11879","286","61851","2254","44.9","1.8","57928","5136","55.1","1.8","64116","2349","77.9","2.2","69301","1845","13.9","1.6","27233","6096","8.2","1.5","40579","6021","5664","254","31090","1918","45.9","2.7","26266","1698","38.9","2.6","23447","2033","7.0","1.5","49635","6134","54.1","2.7","35917","3184","45.4","3.0","32661","3072","8.7","2.1","53571","13920","26.9","(X)","(X)","(X)","26.1","(X)","(X)","(X)","27.4","(X)","(X)","(X)",
"0500000US55083","Oconto County, Wisconsin","15701","220","51615","1396","97.4","0.3","51818","1466","0.1","0.1","-","**","1.3","0.3","38393","26770","0.3","0.1","17308","133550","0.0","0.1","-","**","0.5","0.2","42083","58320","0.5","0.2","40250","22976","1.0","0.2","42500","33719","96.9","0.3","51840","1425","2.5","0.7","37841","7904","27.6","0.7","63860","2536","44.4","0.8","60571","2420","25.5","0.7","30056","1357","10933","238","62599","1743","38.3","1.5","67219","5047","61.7","1.5","59859","2181","84.9","1.4","68424","2385","9.3","1.3","26558","2609","5.8","0.9","40402","6264","4768","254","26030","1909","46.5","3.1","21385","1667","38.6","2.7","18603","1178","7.9","1.7","49327","7395","53.5","3.1","30858","2960","42.9","2.6","26786","2421","10.6","2.5","54375","12396","26.0","(X)","(X)","(X)","25.6","(X)","(X)","(X)","25.0","(X)","(X)","(X)",
"0500000US55085","Oneida County, Wisconsin","15797","397","45759","2569","98.2","0.6","45632","2568","0.3","0.3","223419","38969","0.7","0.4","25500","104357","0.3","0.1","41429","7501","0.1","0.1","-","**","0.1","0.1","80833","27819","0.3","0.3","64375","22176","0.5","0.2","21250","32586","97.9","0.6","45763","2566","3.0","0.8","24179","8821","22.2","1.2","54738","2998","42.9","1.1","53581","2735","31.9","1.0","33762","1750","10188","347","58214","2126","31.5","2.2","56078","3772","68.5","2.2","59280","2556","85.3","1.9","62577","2061","9.1","1.8","29604","3494","5.5","1.1","48750","5221","5609","327","25824","2134","53.8","3.2","21878","1612","47.0","3.4","20324","1606","6.7","1.7","52845","15056","46.2","3.2","31076","2292","40.3","3.2","28199","3423","5.9","1.5","52760","8939","23.1","(X)","(X)","(X)","22.2","(X)","(X)","(X)","24.1","(X)","(X)","(X)",
"0500000US55087","Outagamie County, Wisconsin","69572","528","58318","900","94.4","0.3","59111","938","0.6","0.2","26060","22461","1.3","0.2","50489","6500","1.8","0.2","52100","7314","0.0","0.1","-","**","0.8","0.2","31313","15345","1.1","0.3","49857","7188","2.4","0.2","36293","10019","93.0","0.4","59498","973","4.1","0.4","34561","5805","35.3","0.6","63345","1392","40.4","0.6","72558","1852","20.2","0.4","33321","1287","46896","653","71464","1439","46.1","0.9","72001","2335","53.9","0.9","70892","2111","80.9","1.0","79066","1473","12.7","0.8","33451","2677","6.4","0.7","49183","1890","22676","673","33575","1550","51.0","1.9","27605","1448","43.2","2.1","24428","1928","7.8","1.1","58197","2642","49.0","1.9","40206","2466","37.5","2.0","37007","1861","11.4","1.7","53553","7306","20.1","(X)","(X)","(X)","20.7","(X)","(X)","(X)","18.1","(X)","(X)","(X)",
"0500000US55089","Ozaukee County, Wisconsin","34108","419","75457","1843","97.0","0.4","75185","1854","0.9","0.2","98361","16851","0.2","0.1","67250","144526","1.2","0.4","106094","78377","0.0","0.1","-","**","0.1","0.1","61250","81570","0.6","0.3","76750","37618","1.7","0.3","62250","28142","95.5","0.5","75387","1869","2.0","0.6","42639","5070","26.6","0.8","80086","4339","45.6","0.9","91867","4280","25.7","0.6","45674","2439","24285","434","92262","1969","42.2","1.4","100704","5113","57.8","1.4","86653","2560","85.3","1.6","100386","3209","10.6","1.3","44556","3533","4.0","0.7","70323","16310","9823","506","35968","2047","58.6","2.6","30938","1926","51.7","2.7","29181","2463","7.0","1.5","50573","12268","41.4","2.6","45280","4310","33.8","2.5","40104","4209","7.5","1.6","68860","17916","25.5","(X)","(X)","(X)","25.3","(X)","(X)","(X)","25.3","(X)","(X)","(X)",
"0500000US55091","Pepin County, Wisconsin","3085","93","47701","3025","98.5","0.8","47632","3245","0.1","0.1","-","**","0.3","0.2","-","**","0.4","0.3","49000","20635","0.0","0.6","-","**","0.5","0.6","-","**","0.3","0.3","68750","30308","0.8","0.5","16042","6624","98.2","0.7","47780","3173","2.4","1.0","25909","11183","27.6","1.2","59698","6230","41.2","1.5","56359","4201","28.8","1.2","27548","3664","2025","81","58770","2992","39.3","2.1","66726","5594","60.7","2.1","54882","2311","87.7","2.6","62746","3338","7.7","1.9","32083","8936","4.6","1.4","41324","2962","1060","84","26000","2543","52.7","4.2","18783","2785","46.0","3.5","17179","1563","6.7","2.6","49625","19113","47.3","4.2","36528","9152","38.7","3.6","34000","9006","8.6","2.7","40469","5932","23.7","(X)","(X)","(X)","23.6","(X)","(X)","(X)","22.5","(X)","(X)","(X)",
"0500000US55093","Pierce County, Wisconsin","15069","237","59226","1842","97.6","0.5","59815","2304","0.4","0.3","35114","54060","0.3","0.2","51042","138986","0.9","0.2","34250","10408","0.1","0.2","-","**","0.1","0.1","135625","50057","0.5","0.3","26859","27346","1.2","0.2","61250","28714","96.5","0.5","59790","2300","7.3","1.0","28694","2969","33.1","1.0","63654","3125","41.1","1.1","75000","4082","18.5","0.8","38244","3679","10090","240","74867","3516","44.0","1.7","76414","8133","56.0","1.7","74413","3058","83.8","1.7","82472","2796","10.8","1.6","33781","5275","5.4","0.9","43844","5318","4979","296","32171","3477","46.7","3.0","29227","2119","30.7","3.2","25346","4261","15.9","2.6","42632","16399","53.3","3.0","36585","5067","38.0","4.0","29677","6754","15.4","3.2","43167","2826","24.2","(X)","(X)","(X)","22.4","(X)","(X)","(X)","26.6","(X)","(X)","(X)",
"0500000US55095","Polk County, Wisconsin","18266","288","48538","1191","98.0","0.3","48837","1207","0.1","0.1","28750","35437","0.8","0.1","22813","9156","0.3","0.1","38929","29917","0.0","0.1","-","**","0.4","0.2","37917","27221","0.4","0.1","50938","42844","1.0","0.3","38359","16720","97.5","0.4","48829","1194","2.5","0.5","27351","2408","29.2","0.7","54619","2239","43.2","0.7","57212","2651","25.1","0.6","33019","2025","12625","222","58842","1973","40.5","1.1","54542","2189","59.5","1.1","61080","1523","78.7","1.4","67118","1563","12.6","1.1","30142","2528","8.7","1.1","39329","3438","5641","294","28684","1451","46.5","2.2","25350","2116","40.9","2.2","22118","2024","5.6","1.0","53550","6855","53.5","2.2","31366","1739","42.8","1.9","28304","2551","10.7","1.5","50809","9337","26.8","(X)","(X)","(X)","27.4","(X)","(X)","(X)","23.8","(X)","(X)","(X)",
"0500000US55097","Portage County, Wisconsin","27975","346","50996","1400","96.6","0.6","51975","1501","0.6","0.3","32267","77714","0.4","0.2","21875","20677","1.5","0.3","29402","18294","0.0","0.1","-","**","0.5","0.2","16711","6115","0.5","0.3","32917","19669","1.5","0.2","21733","3624","95.6","0.5","52242","1543","9.4","0.8","19785","2813","29.9","0.7","58847","3819","38.6","0.9","66424","2217","22.1","0.6","33453","1891","17536","326","65214","1798","41.4","1.5","66184","4039","58.6","1.5","64710","1931","82.3","1.6","73014","2848","11.7","1.2","30000","5043","6.0","0.9","41477","3899","10439","410","26513","1298","52.8","2.3","22204","1576","39.7","2.0","21884","1814","13.1","1.7","23519","5552","47.2","2.3","32266","3067","33.8","2.6","28276","2910","13.4","2.3","44519","9497","21.7","(X)","(X)","(X)","21.0","(X)","(X)","(X)","22.5","(X)","(X)","(X)",
"0500000US55099","Price County, Wisconsin","6776","451","42644","1691","97.6","0.6","42753","1621","0.5","0.5","-","**","0.2","0.1","31429","24279","0.5","0.2","34464","44411","0.3","0.4","-","**","0.0","0.3","-","**","0.9","0.4","33750","40524","0.6","0.3","26477","1342","97.0","0.6","42915","1530","5.5","2.1","21190","4524","23.4","0.9","50000","6021","41.9","1.5","51687","2411","29.2","1.5","30167","1957","4368","266","53902","2169","33.7","2.1","44936","6393","66.3","2.1","57107","2029","82.2","2.2","60153","2014","9.7","1.9","19121","3070","8.0","1.8","32784","5791","2408","274","22330","2290","49.4","3.3","17941","2047","44.6","3.5","16234","1898","4.8","2.1","44250","7521","50.6","3.3","31275","3266","42.3","3.4","27885","5422","8.3","2.6","38571","3242","24.0","(X)","(X)","(X)","22.6","(X)","(X)","(X)","25.1","(X)","(X)","(X)",
"0500000US55101","Racine County, Wisconsin","75087","772","54090","1317","85.0","0.6","58664","1349","10.0","0.4","24079","1669","0.4","0.1","59261","26234","0.8","0.1","83365","26851","0.0","0.1","-","**","2.5","0.4","42279","6843","1.2","0.3","38173","18652","7.7","0.4","37713","4393","80.3","0.6","59891","1480","3.7","0.5","29399","4666","31.6","0.6","59261","2235","42.2","0.6","65549","2249","22.4","0.5","36372","1200","49280","922","66811","1653","43.9","1.0","62907","2578","56.1","1.0","69472","2109","75.8","1.2","79216","1503","17.8","1.1","29438","1736","6.4","0.7","41250","5769","25807","878","31260","1176","53.6","1.8","27917","1918","47.1","1.6","25164","1176","6.5","1.1","62692","12682","46.4","1.8","35372","2784","37.4","1.8","30396","2105","9.0","1.5","61773","5894","31.0","(X)","(X)","(X)","30.2","(X)","(X)","(X)","30.8","(X)","(X)","(X)",
"0500000US55103","Richland County, Wisconsin","7343","175","45271","1796","98.2","0.5","45327","1850","0.1","0.1","-","**","0.3","0.3","16518","5449","0.1","0.1","-","**","0.0","0.3","-","**","0.7","0.4","68553","16201","0.7","0.3","29792","27144","1.0","0.3","29583","81796","97.8","0.5","45476","1895","3.0","0.9","38244","3351","26.7","1.2","50181","3271","41.1","1.4","54760","2872","29.2","1.3","31426","2569","4994","173","55208","1662","39.3","2.3","55236","4179","60.7","2.3","55194","2065","82.1","2.3","61088","2144","11.6","2.2","26615","6667","6.3","1.3","30938","9312","2349","162","24747","2519","53.6","3.3","21913","2325","47.7","3.2","19911","2610","5.9","2.0","37596","9422","46.4","3.3","31090","4503","40.2","3.1","28698","6144","6.2","2.0","58036","11756","33.1","(X)","(X)","(X)","35.5","(X)","(X)","(X)","26.7","(X)","(X)","(X)",
"0500000US55105","Rock County, Wisconsin","63309","536","49435","1211","92.9","0.4","51005","963","3.2","0.3","22755","3743","0.3","0.1","48250","55274","0.7","0.1","50278","8137","0.0","0.1","-","**","0.9","0.3","30764","33718","2.1","0.3","32850","7876","4.8","0.3","34450","4109","89.2","0.5","51658","1017","4.5","0.5","27649","3265","33.1","0.6","52323","2070","40.2","0.7","60783","1377","22.3","0.5","34299","1413","42623","637","60120","1074","44.7","0.9","54729","3009","55.3","0.9","63002","1547","73.3","1.2","70612","1671","18.6","1.0","27337","2198","8.1","0.8","37338","4248","20686","714","29948","1492","53.4","2.0","26074","1255","45.2","1.8","23838","1536","8.2","1.2","45354","6551","46.6","2.0","34650","2565","35.2","1.9","30879","1746","11.4","1.7","52892","5775","23.4","(X)","(X)","(X)","22.5","(X)","(X)","(X)","22.5","(X)","(X)","(X)",
"0500000US55107","Rusk County, Wisconsin","6430","137","38658","2412","98.3","0.6","38733","2371","0.4","0.4","-","**","0.5","0.3","14148","3364","0.2","0.1","-","**","0.0","0.1","-","**","0.1","0.1","-","**","0.5","0.4","25625","30471","0.5","0.4","60104","39455","98.1","0.6","38599","2350","3.1","0.8","31083","17439","23.6","1.1","43574","2264","41.5","1.4","48698","2507","31.8","1.4","26895","1369","4207","144","47825","1898","36.4","1.6","43514","3008","63.6","1.6","49343","1630","78.4","2.8","53154","1920","13.5","2.4","23958","3866","8.1","1.4","28295","7144","2223","137","22095","1506","52.0","3.6","19500","2423","44.0","3.7","17227","1909","8.0","2.8","40843","5789","48.0","3.6","24857","2879","39.0","3.6","24209","2578","9.0","2.5","30357","18289","27.2","(X)","(X)","(X)","28.1","(X)","(X)","(X)","23.4","(X)","(X)","(X)",
"0500000US55109","St. Croix County, Wisconsin","32114","393","68426","1996","97.4","0.4","69045","1974","0.7","0.2","19968","13414","0.5","0.1","29408","9372","0.7","0.2","64605","20911","0.0","0.1","-","**","0.2","0.2","36364","6447","0.4","0.2","61023","33015","1.2","0.2","35417","9041","96.5","0.4","69430","1921","3.3","0.5","35319","7489","37.7","0.8","77236","3781","42.0","0.7","75515","2782","17.0","0.6","41989","3713","23351","470","80740","2977","49.3","1.4","82775","4151","50.7","1.4","79509","3726","80.4","1.5","92669","1889","13.2","1.2","36045","3119","6.4","1.1","51464","6658","8763","485","35882","2786","50.2","2.6","30897","2656","41.5","2.6","26520","3078","8.7","1.5","61250","10603","49.8","2.6","42119","3530","38.7","2.8","37391","4105","11.1","2.1","66693","5654","22.5","(X)","(X)","(X)","21.7","(X)","(X)","(X)","23.2","(X)","(X)","(X)",
"0500000US55111","Sauk County, Wisconsin","25206","370","52140","1788","96.3","0.5","52543","1692","0.3","0.2","27500","16664","1.2","0.3","42938","25973","0.4","0.1","32321","73101","0.0","0.1","-","**","1.5","0.4","26923","36367","0.3","0.2","48977","23254","2.9","0.4","45128","23858","95.0","0.5","52526","1633","4.3","0.8","31003","7191","31.9","0.9","57744","3359","39.9","0.9","62320","2886","23.8","0.7","32355","2025","16811","401","65561","2000","43.7","1.4","62350","4193","56.3","1.4","66887","2088","80.4","1.9","71741","1299","13.1","1.5","28490","4014","6.4","1.2","49688","6861","8395","381","28112","1831","53.7","2.9","24443","1871","45.4","2.9","21834","1670","8.3","1.9","56071","12342","46.3","2.9","34816","3618","35.9","2.4","30888","3474","10.4","2.2","47381","7218","24.1","(X)","(X)","(X)","24.0","(X)","(X)","(X)","23.3","(X)","(X)","(X)",
"0500000US55113","Sawyer County, Wisconsin","7663","349","39904","1560","83.3","1.0","42018","1831","0.4","0.3","-","**","13.5","0.9","28423","2916","0.4","0.2","53750","37553","0.0","0.3","-","**","0.0","0.3","-","**","2.5","0.8","33875","4797","0.6","0.4","39063","45944","83.0","1.0","41921","1772","4.8","1.1","22500","14018","24.8","1.1","39291","3101","41.0","1.5","46958","2640","29.4","1.1","34819","2164","5112","259","46831","1786","33.6","2.4","37669","3210","66.4","2.4","50505","2586","74.1","2.5","56112","2492","18.6","2.3","21518","2716","7.3","1.7","25500","2111","2551","247","25044","1671","43.4","3.7","22194","3038","36.8","3.5","18750","2111","6.6","1.9","58281","18482","56.6","3.7","27342","3780","43.9","3.5","23708","1824","12.7","3.6","41776","5108","29.7","(X)","(X)","(X)","29.1","(X)","(X)","(X)","26.4","(X)","(X)","(X)",
"0500000US55115","Shawano County, Wisconsin","17245","300","46559","1626","91.9","0.7","47698","1668","0.0","0.1","-","**","6.1","0.6","33832","3638","0.2","0.1","92083","306917","0.1","0.2","44167","4167","0.5","0.3","44063","65370","1.2","0.4","42578","14563","1.5","0.3","38313","6770","91.1","0.6","47948","1636","3.5","0.7","34205","7243","28.0","1.0","53294","2363","40.8","0.9","56246","1388","27.7","0.7","31032","1910","11762","288","54485","1727","39.0","1.4","51970","2896","61.0","1.4","55625","1486","80.1","1.6","61134","2391","12.8","1.5","29069","2855","7.1","1.1","41538","8822","5483","295","28302","2292","50.1","2.9","22512","2073","42.2","2.9","21017","1248","7.9","1.9","42601","7605","49.9","2.9","35625","2569","39.7","2.9","30368","2737","10.2","2.5","55893","14887","26.9","(X)","(X)","(X)","27.3","(X)","(X)","(X)","25.4","(X)","(X)","(X)",
"0500000US55117","Sheboygan County, Wisconsin","46312","461","52920","1060","95.3","0.4","53464","997","0.5","0.2","27794","16598","0.3","0.1","53750","22627","2.7","0.3","42444","9817","0.0","0.1","-","**","0.5","0.2","30398","11915","0.7","0.2","51349","11925","3.4","0.4","33853","3862","92.6","0.5","54103","993","3.6","0.5","40560","3109","31.2","0.8","55869","2018","41.5","0.8","67304","1853","23.7","0.5","32210","1042","30644","572","65968","1395","41.3","1.1","66651","2698","58.7","1.1","65583","1746","81.2","1.3","73345","1546","12.5","1.0","27296","2525","6.3","0.8","44037","5243","15668","546","31206","1182","51.6","1.9","25637","1270","44.6","2.1","23177","1454","7.0","1.5","50824","6450","48.4","1.9","38829","2360","37.7","1.8","32785","4135","10.7","1.7","58185","7565","24.1","(X)","(X)","(X)","23.0","(X)","(X)","(X)","25.1","(X)","(X)","(X)",
"0500000US55119","Taylor County, Wisconsin","8761","158","44869","1699","99.1","0.4","44775","1711","0.3","0.3","-","**","0.3","0.1","90000","113156","0.1","0.1","-","**","0.0","0.2","-","**","0.1","0.1","-","**","0.2","0.1","31875","10232","0.9","0.3","38542","11447","98.3","0.5","45065","1745","5.3","0.9","21780","5449","28.6","1.0","52416","2924","40.3","1.0","54207","2446","25.7","1.3","26007","2046","5720","163","56250","2340","41.1","1.9","57303","3838","58.9","1.9","55618","2955","83.1","1.4","60401","1820","10.7","1.3","28548","4943","6.2","1.2","40192","5073","3041","176","22990","2382","44.6","3.1","17876","2293","37.5","3.1","16577","1589","7.1","2.3","32750","9326","55.4","3.1","28632","2446","44.8","3.2","23726","3733","10.6","2.2","51313","4940","27.5","(X)","(X)","(X)","27.0","(X)","(X)","(X)","27.4","(X)","(X)","(X)",
"0500000US55121","Trempealeau County, Wisconsin","11745","135","49143","1118","96.9","0.5","49638","1141","0.2","0.1","-","**","0.1","0.1","21500","194106","0.3","0.2","80982","17758","0.0","0.2","-","**","2.0","0.4","37841","9880","0.5","0.2","43750","12302","3.6","0.4","41386","2658","95.2","0.5","49710","1152","4.0","0.6","32476","4172","32.0","0.8","53926","3427","39.3","0.9","61700","2289","24.7","0.8","29037","1886","7925","167","61196","1709","44.0","1.3","58868","4455","56.0","1.3","63167","2523","79.1","1.6","68873","1235","12.7","1.3","27578","3478","8.2","1.2","42375","5723","3820","157","28086","1757","48.0","2.3","21833","1701","42.2","2.3","19870","1542","5.8","1.2","55577","7528","52.0","2.3","32599","2142","42.8","2.3","30759","1849","9.2","1.7","52344","10371","24.4","(X)","(X)","(X)","25.0","(X)","(X)","(X)","21.4","(X)","(X)","(X)",
"0500000US55123","Vernon County, Wisconsin","11790","202","45488","1767","98.2","0.4","45971","1834","0.1","0.1","23750","59280","0.1","0.1","44000","65681","0.2","0.1","38542","3485","0.4","0.4","-","**","0.5","0.3","36711","14200","0.6","0.2","27188","39343","0.7","0.1","49167","14704","97.8","0.4","45906","1817","3.1","0.7","33906","19261","27.4","1.0","46447","4644","42.0","1.1","57967","2944","27.5","0.8","30863","1505","7961","199","57070","1515","42.0","1.7","55725","2895","58.0","1.7","58149","1879","82.2","1.9","63500","1808","11.7","1.6","31250","3155","6.1","1.1","40341","7259","3829","190","25094","2342","47.2","3.0","22969","3038","40.7","2.8","20522","2350","6.5","1.6","40882","10782","52.8","3.0","26950","4595","44.0","3.2","22428","3517","8.8","1.5","54375","5669","28.9","(X)","(X)","(X)","30.4","(X)","(X)","(X)","24.6","(X)","(X)","(X)",
