"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"0500000US54033","Harrison County, West Virginia","27502","396","43987","1332","96.8","0.5","44182","1367","1.6","0.3","33229","19456","0.2","0.2","-","**","0.4","0.2","(X)","(X)","0.1","0.1","-","**","0.1","0.1","50595","16193","0.8","0.3","43710","17943","1.3","0.2","41809","9328","95.8","0.5","44200","1389","2.8","0.5","25192","9920","28.4","0.9","53110","3673","40.3","1.0","54027","2877","28.6","0.9","31235","1914","17775","489","58008","2554","38.2","1.5","62263","4830","61.8","1.5","55576","3406","76.9","1.7","67995","2606","17.7","1.7","24747","6930","5.4","0.8","48511","9268","9727","523","22972","1675","51.2","2.4","(X)","(X)","46.2","2.5","(X)","(X)","5.0","1.4","(X)","(X)","48.8","2.4","(X)","(X)","41.9","2.5","(X)","(X)","6.9","1.5","(X)","(X)","26.0","(X)","(X)","(X)","26.3","(X)","(X)","(X)","23.5","(X)","(X)","(X)",
"0500000US54035","Jackson County, West Virginia","11118","388","41314","2720","98.1","1.0","41576","2674","0.4","0.5","-","**","0.0","0.2","-","**","0.2","0.4","-","**","0.0","0.2","-","**","0.0","0.2","-","**","1.3","1.0","(X)","(X)","0.1","0.2","-","**","97.9","1.0","41632","2689","3.8","1.6","24917","17709","24.5","1.9","58340","12219","41.9","2.2","47500","7146","29.8","1.9","29981","3717","7669","433","56384","5066","34.4","3.5","64185","9347","65.6","3.5","52977","4444","80.4","3.1","(X)","(X)","14.9","2.8","(X)","(X)","4.7","1.7","(X)","(X)","3449","348","24982","5205","58.1","5.3","(X)","(X)","52.4","5.2","(X)","(X)","5.7","3.1","(X)","(X)","41.9","5.3","(X)","(X)","33.3","5.2","(X)","(X)","8.6","3.1","(X)","(X)","30.8","(X)","(X)","(X)","31.2","(X)","(X)","(X)","29.2","(X)","(X)","(X)",
"0500000US54037","Jefferson County, West Virginia","20331","321","66677","2007","89.7","0.9","66801","1880","7.0","0.7","70478","13112","0.1","0.2","-","**","1.0","0.3","(X)","(X)","0.0","0.1","-","**","0.6","0.3","(X)","(X)","1.6","0.5","70809","32490","4.1","0.7","65682","20039","86.3","1.1","66809","1888","3.1","0.8","26250","6534","31.4","1.2","70938","5201","43.5","1.1","77448","5974","22.1","1.0","47228","5761","14353","378","79830","4100","42.0","1.9","79803","9182","58.0","1.9","79843","6992","76.6","2.2","92957","3914","16.1","2.1","32900","6612","7.3","1.4","50584","10230","5978","383","37460","4909","51.9","3.8","(X)","(X)","43.4","3.4","(X)","(X)","8.5","2.1","(X)","(X)","48.1","3.8","(X)","(X)","34.6","3.4","(X)","(X)","13.5","2.7","(X)","(X)","27.7","(X)","(X)","(X)","28.4","(X)","(X)","(X)","25.3","(X)","(X)","(X)",
"0500000US54039","Kanawha County, West Virginia","82250","661","45882","1008","90.6","0.4","46985","1031","4.4","0.3","28913","2679","0.2","0.1","25750","25637","1.0","0.2","78125","21771","0.0","0.1","-","**","0.1","0.1","(X)","(X)","3.7","0.3","33015","2604","0.8","0.1","55272","26100","89.9","0.4","46949","1007","3.6","0.4","19228","4139","29.4","0.6","51959","2173","39.7","0.7","51949","1623","27.3","0.5","37158","1238","50964","968","57069","1567","37.6","1.0","52463","3921","62.4","1.0","59070","2150","70.6","1.2","70179","1854","21.7","1.1","28660","2101","7.7","0.7","41587","4272","31286","917","28544","1665","56.2","1.7","25576","949","48.6","1.9","23949","1217","7.5","1.0","47308","6413","43.8","1.7","33234","2825","36.6","1.5","31010","1546","7.2","1.0","52266","7228","28.2","(X)","(X)","(X)","28.2","(X)","(X)","(X)","26.4","(X)","(X)","(X)",
"0500000US54041","Lewis County, West Virginia","6526","221","37849","1922","98.4","0.7","37854","1920","0.2","0.3","-","**","0.0","0.4","-","**","0.3","0.3","48125","29067","0.3","0.4","-","**","0.0","0.4","-","**","0.9","0.6","(X)","(X)","0.4","0.3","-","**","97.9","0.7","37892","1937","3.3","1.0","23295","19634","27.0","2.0","40764","6178","39.2","2.2","47026","4888","30.5","2.0","31986","2340","4383","248","45766","3866","35.9","3.4","37364","7717","64.1","3.4","47982","3156","74.3","4.4","51355","3083","17.4","3.4","24213","7866","8.4","2.5","36741","11162","2143","247","25971","2998","49.7","4.9","(X)","(X)","43.7","4.8","(X)","(X)","6.0","3.0","(X)","(X)","50.3","4.9","(X)","(X)","38.0","4.9","(X)","(X)","12.4","3.9","(X)","(X)","39.0","(X)","(X)","(X)","37.3","(X)","(X)","(X)","41.7","(X)","(X)","(X)",
"0500000US54043","Lincoln County, West Virginia","7994","332","35800","2750","99.4","0.3","35870","2719","0.1","0.2","-","**","0.1","0.1","-","**","0.3","0.3","-","**","0.0","0.3","-","**","0.0","0.3","-","**","0.1","0.2","-","**","0.0","0.3","-","**","99.4","0.3","35870","2719","1.7","0.9","16648","16058","27.9","2.6","36025","11169","41.7","2.1","39273","7677","28.7","2.3","32561","4955","5462","348","43990","2757","32.8","4.0","36955","13821","67.2","4.0","44846","3895","77.5","4.1","(X)","(X)","17.0","3.4","(X)","(X)","5.5","2.3","(X)","(X)","2532","286","20771","2430","56.1","6.1","19970","2367","50.6","6.0","19048","2338","5.5","3.2","64159","9901","43.9","6.1","27208","11261","39.2","6.1","21583","11587","4.7","2.9","42125","23403","32.0","(X)","(X)","(X)","32.1","(X)","(X)","(X)","31.3","(X)","(X)","(X)",
"0500000US54045","Logan County, West Virginia","14043","350","36763","2541","96.8","0.5","36929","2606","2.1","0.3","(X)","(X)","0.2","0.2","-","**","0.2","0.2","(X)","(X)","0.0","0.2","-","**","0.2","0.2","49167","30364","0.6","0.4","32000","7051","0.9","0.3","37050","22537","96.1","0.5","36927","2677","3.0","0.9","32269","8486","27.6","1.4","52546","7505","42.1","1.5","35681","5690","27.3","1.5","31954","3413","9860","432","46928","5174","35.0","2.7","53317","8382","65.0","2.7","44731","4968","74.5","3.0","56773","4738","17.3","2.2","19523","3412","8.2","2.1","36144","7632","4183","339","20683","2326","58.4","3.8","(X)","(X)","51.4","3.6","(X)","(X)","6.9","2.4","(X)","(X)","41.6","3.8","(X)","(X)","33.4","4.2","(X)","(X)","8.2","2.7","(X)","(X)","58.1","(X)","(X)","(X)","61.5","(X)","(X)","(X)","49.2","(X)","(X)","(X)",
"0500000US54047","McDowell County, West Virginia","8180","262","24921","1590","90.7","1.1","25338","1565","9.0","1.1","21730","1821","0.0","0.3","-","**","0.0","0.3","-","**","0.0","0.3","-","**","0.0","0.3","-","**","0.3","0.3","23681","567","0.0","0.1","-","**","90.7","1.1","25334","1566","3.4","0.8","18056","7268","22.3","1.6","23152","4779","45.6","1.6","25887","2276","28.8","1.4","25051","2174","5400","258","31984","2788","29.9","2.8","26223","5372","70.1","2.8","34196","2984","67.1","4.0","41740","4531","23.4","3.0","17813","2070","9.6","2.6","20000","5196","2780","211","15357","1893","56.5","4.5","(X)","(X)","48.5","4.7","(X)","(X)","8.0","2.8","(X)","(X)","43.5","4.5","(X)","(X)","37.6","4.9","(X)","(X)","5.9","2.3","(X)","(X)","39.3","(X)","(X)","(X)","40.9","(X)","(X)","(X)","33.9","(X)","(X)","(X)",
"0500000US54049","Marion County, West Virginia","22481","430","43165","2573","95.2","0.7","44479","2733","3.6","0.5","23850","3955","0.0","0.1","-","**","0.3","0.1","43750","37621","0.0","0.1","-","**","0.0","0.1","-","**","1.0","0.4","36023","17989","0.8","0.2","76250","52448","94.6","0.7","44257","2774","4.8","0.8","26737","5758","28.3","1.0","56223","6800","38.2","1.1","52129","3391","28.7","0.8","29919","2042","14742","488","54437","3318","37.2","1.7","59414","8332","62.8","1.7","52680","3968","75.4","2.1","65829","3557","17.1","1.8","28688","2990","7.4","1.3","35094","4624","7739","425","24268","1573","54.5","2.4","(X)","(X)","46.8","2.4","(X)","(X)","7.7","1.7","(X)","(X)","45.5","2.4","(X)","(X)","36.5","2.3","(X)","(X)","9.0","2.0","(X)","(X)","25.9","(X)","(X)","(X)","26.5","(X)","(X)","(X)","24.0","(X)","(X)","(X)",
"0500000US54051","Marshall County, West Virginia","13569","353","45182","2848","99.2","0.4","45314","2815","0.4","0.3","(X)","(X)","0.0","0.2","-","**","0.2","0.2","-","**","0.0","0.2","-","**","0.2","0.1","(X)","(X)","0.1","0.2","-","**","0.8","0.2","33250","15609","98.5","0.4","45413","2774","2.8","1.0","(X)","(X)","27.0","1.4","(X)","(X)","40.6","1.4","(X)","(X)","29.6","1.4","(X)","(X)","9355","373","54659","4330","32.5","2.5","59483","6141","67.5","2.5","52847","3762","80.2","2.7","61958","3791","13.7","2.1","26150","3525","6.1","1.7","54559","15427","4214","383","22568","1465","55.7","4.4","(X)","(X)","48.6","3.9","(X)","(X)","7.1","2.6","(X)","(X)","44.3","4.4","(X)","(X)","34.8","4.1","(X)","(X)","9.5","3.6","(X)","(X)","28.6","(X)","(X)","(X)","26.6","(X)","(X)","(X)","31.7","(X)","(X)","(X)",
"0500000US54053","Mason County, West Virginia","10838","374","36448","1997","97.9","1.0","36003","2262","0.5","0.6","-","**","0.0","0.3","-","**","0.0","0.3","-","**","0.0","0.3","-","**","0.2","0.4","-","**","1.3","0.9","85673","44066","1.2","0.8","(X)","(X)","96.8","0.9","36360","2105","2.3","1.1","36905","25752","25.8","1.7","48596","10078","41.7","2.3","40000","4139","30.3","1.7","29158","3268","7244","418","45474","4042","37.2","3.1","41477","7684","62.8","3.1","46745","4322","75.9","3.8","(X)","(X)","19.3","3.6","(X)","(X)","4.9","1.9","(X)","(X)","3594","345","20833","2712","53.7","4.7","(X)","(X)","46.1","4.8","(X)","(X)","7.5","3.1","(X)","(X)","46.3","4.7","(X)","(X)","40.1","5.0","(X)","(X)","6.2","2.9","(X)","(X)","29.7","(X)","(X)","(X)","27.6","(X)","(X)","(X)","33.1","(X)","(X)","(X)",
"0500000US54055","Mercer County, West Virginia","25451","381","36195","1537","92.4","0.6","37035","1729","5.6","0.6","22448","6057","0.3","0.2","18971","8076","0.5","0.2","(X)","(X)","0.1","0.1","-","**","0.2","0.2","80391","18231","0.9","0.2","22273","9210","0.7","0.2","(X)","(X)","91.9","0.6","37033","1746","4.1","0.6","18846","4981","27.1","1.0","42399","5269","39.5","1.2","42632","2786","29.2","1.1","31381","2641","16753","610","46277","2794","37.2","1.6","43172","5940","62.8","1.6","47799","2826","73.5","2.2","56037","1997","19.8","2.2","22895","2746","6.7","1.2","28391","4192","8698","498","20602","1818","60.0","3.4","18250","1674","52.9","3.4","17122","1887","7.1","1.7","31995","10305","40.0","3.4","26126","3173","32.3","3.2","25504","2578","7.6","2.1","36250","15945","33.0","(X)","(X)","(X)","31.4","(X)","(X)","(X)","34.0","(X)","(X)","(X)",
"0500000US54057","Mineral County, West Virginia","11265","267","31790","2266","96.1","0.8","32371","2512","3.3","0.8","9276","7781","0.0","0.2","-","**","0.4","0.3","231544","147000","0.0","0.2","-","**","0.0","0.1","-","**","0.1","0.2","33333","27071","0.3","0.4","(X)","(X)","96.0","0.8","32371","2522","3.4","0.9","17000","2111","25.7","2.0","35758","4718","42.2","2.2","42394","5658","28.7","1.6","23905","3456","6435","397","50078","3424","35.2","3.8","50613","12292","64.8","3.8","49867","3818","75.2","3.5","56271","3369","18.1","3.0","23777","1602","6.7","1.9","56250","14154","4830","349","18362","1038","48.1","4.3","16127","3064","46.5","4.3","15333","2865","1.6","0.9","55227","12354","51.9","4.3","20531","2340","48.1","4.2","19931","2123","3.8","1.7","38906","11782","33.3","(X)","(X)","(X)","32.2","(X)","(X)","(X)","34.3","(X)","(X)","(X)",
"0500000US54059","Mingo County, West Virginia","10844","247","33221","2234","96.7","1.1","33791","2328","1.1","0.7","24730","7764","0.3","0.3","-","**","0.4","0.3","-","**","0.0","0.3","-","**","0.1","0.2","-","**","1.5","1.1","2,500-","***","0.1","0.2","-","**","96.7","1.1","33779","2323","3.8","1.0","16250","9016","27.9","1.6","44727","9107","42.6","1.5","36531","3258","25.7","1.3","24402","2353","7572","345","44384","3192","36.7","2.7","39024","6242","63.3","2.7","46275","3561","74.7","3.1","(X)","(X)","19.4","2.7","(X)","(X)","5.9","1.3","(X)","(X)","3272","328","17254","1732","51.9","4.5","(X)","(X)","49.7","4.6","(X)","(X)","2.1","1.3","(X)","(X)","48.1","4.5","(X)","(X)","39.3","4.7","(X)","(X)","8.8","3.7","(X)","(X)","37.1","(X)","(X)","(X)","38.6","(X)","(X)","(X)","32.3","(X)","(X)","(X)",
"0500000US54061","Monongalia County, West Virginia","37035","589","45467","1935","92.5","0.6","46312","1737","2.8","0.4","26667","8529","0.1","0.1","(X)","(X)","3.1","0.5","52232","13375","0.0","0.1","-","**","0.2","0.1","(X)","(X)","1.2","0.4","21210","6798","1.2","0.3","21985","9406","91.5","0.6","46647","1722","14.5","1.2","8220","1767","35.5","1.1","52263","2966","32.5","1.1","64174","3522","17.5","0.7","38041","2745","19381","519","68981","2667","40.8","1.9","72037","5804","59.2","1.9","66501","2959","77.2","2.1","80183","2060","15.9","1.6","30913","2218","6.8","1.3","41960","6977","17654","699","24221","1270","48.6","2.1","(X)","(X)","37.4","2.0","(X)","(X)","11.2","1.4","(X)","(X)","51.4","2.1","(X)","(X)","38.0","2.4","(X)","(X)","13.4","1.5","(X)","(X)","27.4","(X)","(X)","(X)","26.7","(X)","(X)","(X)","27.5","(X)","(X)","(X)",
"0500000US54063","Monroe County, West Virginia","5822","235","36918","3132","97.1","1.3","37511","3788","1.2","1.2","15590","6812","0.4","0.3","(X)","(X)","0.0","0.5","-","**","0.0","0.5","-","**","0.0","0.5","-","**","1.3","0.7","28906","13583","1.4","1.2","41270","613","95.7","1.1","37135","3362","2.4","1.3","23882","10841","23.9","2.0","42586","11178","41.5","2.2","42474","6434","32.2","2.0","30707","4811","4124","243","43629","3840","34.5","3.9","45168","6730","65.5","3.9","42917","4161","75.0","4.7","(X)","(X)","18.7","4.1","(X)","(X)","6.2","2.2","(X)","(X)","1698","180","22860","2197","48.9","5.5","22226","4074","44.7","5.5","21681","5074","4.2","2.8","24286","10182","51.1","5.5","23352","3058","45.6","5.5","22150","2343","5.5","2.8","74511","19671","33.9","(X)","(X)","(X)","36.0","(X)","(X)","(X)","27.0","(X)","(X)","(X)",
"0500000US54065","Morgan County, West Virginia","7348","335","39324","4539","97.5","1.1","38936","4452","1.5","1.0","(X)","(X)","0.2","0.3","-","**","0.2","0.2","124219","2852","0.0","0.4","-","**","0.0","0.4","-","**","0.6","0.6","(X)","(X)","0.4","0.4","46354","21695","97.1","1.1","38809","4436","1.4","0.9","(X)","(X)","23.4","2.7","(X)","(X)","44.3","2.5","(X)","(X)","30.9","2.0","(X)","(X)","4007","315","53838","5472","31.0","4.4","55758","10868","69.0","4.4","53036","6304","82.8","4.1","60511","7003","11.4","3.4","29469","5527","5.8","2.3","48679","10673","3341","386","25847","3051","51.4","5.0","(X)","(X)","45.6","5.1","(X)","(X)","5.8","3.2","(X)","(X)","48.6","5.0","(X)","(X)","42.5","4.7","(X)","(X)","6.1","3.0","(X)","(X)","37.2","(X)","(X)","(X)","40.4","(X)","(X)","(X)","33.3","(X)","(X)","(X)",
"0500000US54067","Nicholas County, West Virginia","10787","316","39171","2676","99.3","0.5","39134","2669","0.0","0.1","-","**","0.0","0.3","-","**","0.3","0.4","-","**","0.0","0.3","-","**","0.0","0.3","-","**","0.4","0.3","(X)","(X)","0.1","0.1","-","**","99.2","0.5","39105","2666","3.5","1.2","(X)","(X)","26.8","1.2","(X)","(X)","39.4","1.7","(X)","(X)","30.2","1.6","(X)","(X)","7576","371","48821","2453","32.6","2.7","52724","5569","67.4","2.7","46444","3595","79.4","3.2","52901","3284","13.3","2.4","19565","3175","7.4","2.4","40119","18603","3211","332","19285","2044","53.3","5.4","(X)","(X)","49.3","5.4","(X)","(X)","3.9","2.4","(X)","(X)","46.7","5.4","(X)","(X)","35.6","5.4","(X)","(X)","11.1","5.5","(X)","(X)","25.2","(X)","(X)","(X)","26.1","(X)","(X)","(X)","21.4","(X)","(X)","(X)",
"0500000US54069","Ohio County, West Virginia","18408","333","40569","1635","95.4","0.5","41507","1755","3.2","0.5","21202","9814","0.1","0.1","-","**","0.6","0.2","50750","48473","0.0","0.1","-","**","0.1","0.2","-","**","0.6","0.3","38015","12057","0.5","0.2","(X)","(X)","94.9","0.6","41559","1759","4.2","1.0","14114","8794","24.9","0.9","49665","5095","40.9","0.8","53832","5225","30.0","0.9","31570","2212","10574","385","60247","2688","36.1","1.8","58697","7428","63.9","1.8","60699","2457","74.7","2.2","71149","2694","19.0","2.0","26924","2291","6.2","1.3","45081","5920","7834","366","22480","1783","56.6","2.8","20354","1967","50.9","2.7","19236","1673","5.7","1.3","41875","8968","43.4","2.8","26270","1659","36.9","2.7","25023","6257","6.5","1.5","39091","9718","29.2","(X)","(X)","(X)","27.9","(X)","(X)","(X)","29.5","(X)","(X)","(X)",
"0500000US54071","Pendleton County, West Virginia","3095","181","36953","3440","96.5","1.3","37000","3382","2.4","1.4","(X)","(X)","0.0","0.9","-","**","0.1","0.2","-","**","0.0","0.9","-","**","0.3","0.4","-","**","0.7","0.7","95446","62989","0.6","0.6","-","**","96.2","1.2","36828","3426","1.8","1.4","46364","1474","21.0","1.9","41993","7412","43.1","3.1","43494","4317","34.1","2.5","24492","5248","2009","162","46091","4010","32.6","3.4","40577","7366","67.4","3.4","47633","4074","84.5","3.6","50633","4067","10.4","3.2","25417","11213","5.1","1.8","32083","15590","1086","130","18527","1612","53.3","5.7","(X)","(X)","46.1","5.6","(X)","(X)","7.2","3.6","(X)","(X)","46.7","5.7","(X)","(X)","38.4","6.0","(X)","(X)","8.3","4.2","(X)","(X)","47.3","(X)","(X)","(X)","49.9","(X)","(X)","(X)","42.0","(X)","(X)","(X)",
"0500000US54073","Pleasants County, West Virginia","2893","118","44288","3666","98.4","1.1","44919","4012","0.3","0.6","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","1.3","1.4","-","**","0.8","1.2","-","**","97.6","1.3","45244","4246","3.4","1.7","16492","10822","26.8","2.6","45625","11078","40.5","2.8","57438","8586","29.3","2.6","36200","6273","2090","137","52833","7986","35.5","3.6","44417","15728","64.5","3.6","54306","5802","78.6","4.4","(X)","(X)","13.8","3.6","(X)","(X)","7.6","3.0","(X)","(X)","803","138","25750","6236","64.4","7.4","(X)","(X)","55.4","8.5","(X)","(X)","9.0","7.1","(X)","(X)","35.6","7.4","(X)","(X)","24.4","7.1","(X)","(X)","11.2","5.6","(X)","(X)","21.0","(X)","(X)","(X)","21.3","(X)","(X)","(X)","19.4","(X)","(X)","(X)",
"0500000US54075","Pocahontas County, West Virginia","3737","179","36827","3486","97.6","1.5","37415","3690","1.7","1.6","-","**","0.0","0.7","-","**","0.0","0.7","-","**","0.0","0.7","-","**","0.0","0.7","-","**","0.7","0.5","46429","44740","0.7","0.6","(X)","(X)","96.9","1.4","37479","3773","2.4","1.3","28462","3723","21.3","1.8","38750","13128","43.4","2.5","43245","5148","32.9","2.1","31587","3477","2365","149","51109","3078","31.2","3.6","52200","5170","68.8","3.6","49583","4806","84.2","3.2","(X)","(X)","10.8","2.9","(X)","(X)","5.0","2.0","(X)","(X)","1372","172","21409","879","54.4","6.2","20171","1706","46.1","6.0","19274","2456","8.4","3.6","28233","5496","45.6","6.2","27551","4249","36.2","5.9","25227","8596","9.4","3.6","28872","1643","18.0","(X)","(X)","(X)","16.7","(X)","(X)","(X)","20.1","(X)","(X)","(X)",
"0500000US54077","Preston County, West Virginia","12472","477","45064","2377","98.9","0.5","45167","2319","0.2","0.2","(X)","(X)","0.3","0.2","48125","26333","0.1","0.1","-","**","0.0","0.2","-","**","0.1","0.1","-","**","0.5","0.3","23819","13481","0.5","0.3","50729","14091","98.5","0.5","45120","2382","3.4","0.9","35000","19286","27.5","1.4","51788","5547","40.4","1.8","53701","3197","28.6","1.7","32423","2859","8694","413","54931","2952","34.9","2.1","57451","5806","65.1","2.1","53245","2855","81.5","2.3","62228","2749","11.6","2.0","22382","6028","6.9","1.6","30694","8270","3778","355","23248","2758","53.9","4.8","19527","1841","49.5","4.4","18511","1707","4.4","1.5","43393","13141","46.1","4.8","31208","2990","33.4","4.2","27442","6489","12.7","3.1","45444","7809","35.2","(X)","(X)","(X)","35.0","(X)","(X)","(X)","33.0","(X)","(X)","(X)",
"0500000US54079","Putnam County, West Virginia","21707","336","56774","3410","97.2","0.6","57218","2868","1.8","0.5","(X)","(X)","0.2","0.2","-","**","0.3","0.3","(X)","(X)","0.0","0.1","-","**","0.0","0.1","-","**","0.5","0.4","(X)","(X)","0.6","0.2","61034","21088","96.6","0.7","57123","2909","2.0","0.6","45458","9128","31.1","1.6","68740","4746","42.1","1.6","63017","5500","24.7","1.1","38558","3330","15879","418","67353","4548","42.2","1.9","76190","4859","57.8","1.9","61635","4198","80.3","2.7","76141","3097","14.3","2.3","30271","6129","5.4","1.4","70160","21052","5828","423","30321","4388","54.2","3.4","(X)","(X)","48.4","3.8","(X)","(X)","5.8","2.5","(X)","(X)","45.8","3.4","(X)","(X)","37.1","3.5","(X)","(X)","8.8","2.4","(X)","(X)","35.5","(X)","(X)","(X)","34.2","(X)","(X)","(X)","35.9","(X)","(X)","(X)",
"0500000US54081","Raleigh County, West Virginia","31274","537","41032","1673","90.6","0.9","42058","1718","6.6","0.7","23850","2754","0.4","0.2","68547","39952","1.0","0.2","56058","17206","0.1","0.1","-","**","0.1","0.1","-","**","1.1","0.4","28843","13147","0.7","0.3","(X)","(X)","90.1","0.9","42078","1728","4.4","0.8","28293","4576","29.2","1.1","51237","2871","37.4","1.2","48125","3321","28.9","0.8","31824","1682","20812","615","49881","1898","39.1","2.0","52151","3660","60.9","2.0","48712","1802","74.6","2.2","58945","2855","18.4","1.9","23029","2248","7.0","1.3","35656","6999","10462","638","22173","2028","54.5","2.5","(X)","(X)","47.7","2.7","(X)","(X)","6.9","2.0","(X)","(X)","45.5","2.5","(X)","(X)","36.6","2.9","(X)","(X)","8.8","1.9","(X)","(X)","31.6","(X)","(X)","(X)","31.1","(X)","(X)","(X)","31.8","(X)","(X)","(X)",
"0500000US54083","Randolph County, West Virginia","11563","278","39457","2608","97.8","0.7","39283","2605","1.3","0.6","(X)","(X)","0.2","0.2","-","**","0.1","0.2","-","**","0.0","0.2","-","**","0.1","0.2","-","**","0.4","0.2","35313","19975","1.0","0.3","9500","3055","96.9","0.8","39747","2485","4.4","1.2","26684","7882","25.9","1.6","42944","7141","39.9","1.5","44837","2648","29.8","1.3","30382","3029","7738","347","49520","2667","33.6","2.7","46871","3836","66.4","2.7","50908","2889","77.7","2.8","(X)","(X)","15.0","2.1","(X)","(X)","7.3","1.8","(X)","(X)","3825","282","22006","2268","60.3","3.9","(X)","(X)","51.6","3.9","(X)","(X)","8.7","3.1","(X)","(X)","39.7","3.9","(X)","(X)","34.5","3.8","(X)","(X)","5.2","2.4","(X)","(X)","20.4","(X)","(X)","(X)","19.1","(X)","(X)","(X)","21.7","(X)","(X)","(X)",
"0500000US54085","Ritchie County, West Virginia","3942","181","37636","4790","98.8","0.5","38091","4933","0.5","0.5","-","**","0.0","0.7","-","**","0.0","0.7","-","**","0.0","0.7","-","**","0.1","0.1","-","**","0.6","0.3","26250","15423","0.1","0.1","-","**","98.8","0.5","38091","4933","2.1","1.3","(X)","(X)","24.4","2.2","(X)","(X)","42.4","2.6","(X)","(X)","31.2","2.0","(X)","(X)","2520","176","49943","2847","33.4","3.0","50229","6312","66.6","3.0","49707","3276","77.8","3.9","52734","2975","15.0","3.6","21691","5382","7.2","1.9","45938","19831","1422","174","22103","1964","40.9","5.6","17991","4085","37.6","5.2","17146","3421","3.2","2.4","33750","12880","59.1","5.6","24980","3129","53.5","6.5","23955","3448","5.6","3.1","53571","44305","31.3","(X)","(X)","(X)","33.3","(X)","(X)","(X)","26.7","(X)","(X)","(X)",
"0500000US54087","Roane County, West Virginia","5872","193","31813","3144","98.7","0.4","31854","3182","0.0","0.5","-","**","0.2","0.2","35625","21237","0.1","0.1","62500","20450","0.0","0.1","-","**","0.3","0.3","-","**","0.7","0.2","22500","6547","0.5","0.4","22778","8714","98.3","0.5","32009","3496","2.6","1.0","19493","6961","25.7","1.7","40847","9486","40.5","1.9","40903","4115","31.2","1.6","25704","1869","3825","201","42745","3442","35.5","2.9","41786","13486","64.5","2.9","42970","3006","80.1","4.1","(X)","(X)","14.7","3.4","(X)","(X)","5.2","2.2","(X)","(X)","2047","215","16888","2047","53.0","5.1","15716","2058","43.9","5.5","13583","1795","9.1","3.7","28636","7729","47.0","5.1","19068","4397","38.9","4.8","19509","7564","8.1","2.8","18669","14255","30.1","(X)","(X)","(X)","30.8","(X)","(X)","(X)","28.1","(X)","(X)","(X)",
